Timestamp,Kaupunki,Ikä,Sukupuoli,Työkokemus,Työsuhteen luonne,Työaika,Rooli,Etä,Kuukausipalkka,Vuositulot,Kilpailukykyinen,Työpaikka,Vapaa sana,Kk-tulot
2021-02-19 10:53:07.602,Tampere,26-30 v,mies,5.0,Työntekijä / palkollinen,1.0,Full-stack,50/50,4100,51000,False,,,4250.0
2021-02-19 10:53:21.880,Tampere,41-45 v,mies,22.0,Yrittäjä,,ohjelmistokehittäjä,50/50,,130000,True,,,10833.333333333334
2021-02-19 10:53:36.418,Turku,21-25 v,mies,1.0,Työntekijä / palkollinen,0.5,frontend,50/50,2600,20000,True,,"Työskentelen opintojen ohella, ensimmäisessä frontend devaajan työssä. Olen opiskellut reilu 2 vuotta yliopistossa. Palkkani on mielestäni nyt ihan ok, mutta tarkoituksena nostaa sitä 3000e /kk loppukesään mennessä. ",1666.6666666666667
2021-02-19 10:53:45.885,PK-Seutu,26-30 v,mies,2.0,Työntekijä / palkollinen,1.0,full-stack,Etä,3200,40000,True,,,3333.3333333333335
2021-02-19 10:53:51.187,PK-Seutu,46-50 v,mies,20.0,Työntekijä / palkollinen,1.0,"ohjelmistokehittäjä, datainsinööri",50/50,4600,60000,,KVTES-alainen kunnan omistama oy ,palkan lisänä lounas- ja virkistysetu,5000.0
2021-02-19 10:54:19.914,Tampere,31-35 v,mies,10.0,Työntekijä / palkollinen,1.0,arkkitehti,Toimisto,5000,62500,False,,,5208.333333333333
2021-02-19 10:54:27.380,PK-Seutu,31-35 v,mies,15.0,Työntekijä / palkollinen,1.0,Lead,Etä,7000,87500,True,,,7291.666666666667
2021-02-19 10:54:29.590,PK-Seutu,41-45 v,mies,23.0,Työntekijä / palkollinen,1.0,Konsultti,Etä,6500,81250.0,True,,,6770.833333333333
2021-02-19 10:54:42.303,Pohjanmaan alue,41-45 v,mies,20.0,Työntekijä / palkollinen,1.0,Arkkitehti,Etä,4100,50000,True,Yksityinen yritys,,4166.666666666667
2021-02-19 10:54:54.131,Ruotsi,36-40 v,mies,11.0,Työntekijä / palkollinen,1.0,Jotain muuta,50/50,5600,78000,True,,,6500.0
2021-02-19 10:54:56.611,PK-Seutu,31-35 v,mies,15.0,Työntekijä / palkollinen,1.0,Full-stack-kehittäjä/ops (tittelinä lead developer),Toimisto,6700,83750,True,,,6979.166666666667
2021-02-19 10:54:57.603,PK-Seutu,26-30 v,mies,3.0,Työntekijä / palkollinen,1.0,Sovellusasiantuntija,50/50,4000,55000,True,,,4583.333333333333
2021-02-19 10:55:40.199,Jyväskylä,26-30 v,mies,5.0,Työntekijä / palkollinen,1.0,DevOps Specialist,Toimisto,3700,48000,False,,,4000.0
2021-02-19 10:56:22.602,Kälviä,36-40 v,mies,20.0,Työntekijä / palkollinen,1.0,Arkkitehti,50/50,15000,200000,False,,,16666.666666666668
2021-02-19 10:56:38.413,Tampere,31-35 v,mies,5.0,Työntekijä / palkollinen,1.0,full-stack,Toimisto,3500,43750,True,,,3645.8333333333335
2021-02-19 10:57:04.789,Oulu,36-40 v,nainen,10.0,Työntekijä / palkollinen,1.0,Full-stack,Toimisto,3250,40625,False,,,3385.4166666666665
2021-02-19 10:57:17.513,Tampere,31-35 v,mies,9.0,Työntekijä / palkollinen,1.0,Senior developer,Toimisto,4200,57000,True,isohko konsulttilafka,,4750.0
2021-02-19 10:57:21.179,Tampere,31-35 v,mies,6.0,Työntekijä / palkollinen,1.0,Full-stack / senior,50/50,4300,57000,False,,,4750.0
2021-02-19 10:58:08.759,PK-Seutu,46-50 v,mies,20.0,Työntekijä / palkollinen,1.0,"ohjelmistokehittäjä, datainsinööri",50/50,4600,60000,,KVTES-alainen kunnan omistama oy ,palkan lisänä lounas- ja virkistysetu,5000.0
2021-02-19 10:58:38.842,Kuopio,21-25 v,mies,2.0,Työntekijä / palkollinen,0.5,full-stack,Etä,2400,30000,False,,Opiskelija,2500.0
2021-02-19 10:58:50.652,PK-Seutu,31-35 v,muu,13.0,Työntekijä / palkollinen,1.0,Technical Lead,Toimisto,5600,70000,False,,,5833.333333333333
2021-02-19 10:59:37.382,Oulu,31-35 v,mies,,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,50/50,5500,80000,True,Pankki,,6666.666666666667
2021-02-19 10:59:45.981,Tampere,31-35 v,mies,5.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä/Projektiliidi,Toimisto,4300,57000,True,,,4750.0
2021-02-19 10:59:57.744,Tampere,26-30 v,mies,3.0,Työntekijä / palkollinen,0.8,Ohjelmistotiimin vetäjä,Toimisto,3600,41000,True,,Teen 80% työaikaa jotta ehtisin harrastaa kaikenlaista työnteon lisäksi,3416.6666666666665
2021-02-19 11:00:02.007,Turku,21-25 v,mies,1.0,Työntekijä / palkollinen,1.0,Software Developer,Etä,3800,46000,True,,,3833.3333333333335
2021-02-19 11:00:58.038,Pori,31-35 v,mies,3.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,50/50,2770,34650,False,,,2887.5
2021-02-19 11:01:19.229,Tampere,36-40 v,mies,15.0,Yrittäjä,,frontend,Etä,,50000,False,,Halpaa freelancer laskutusta oman tuotekehityksen sivussa,4166.666666666667
2021-02-19 11:01:21.595,PK-Seutu,31-35 v,mies,8.0,Työntekijä / palkollinen,1.0,Full-stack kehittäjä,Toimisto,5566,75000,True,Futurice,"Palkka riippuu osittain firman tuloksesta, joten vaikea sanoa tarkkaan.",6250.0
2021-02-19 11:03:10.571,Turku,36-40 v,nainen,30.0,Työntekijä / palkollinen,1.0,project manager,Etä,5500,68750.0,True,,,5729.166666666667
2021-02-19 11:03:26.535,PK-Seutu,41-45 v,mies,21.0,Työntekijä / palkollinen,1.0,backend,Etä,5600,70000.0,True,,,5833.333333333333
2021-02-19 11:04:33.376,PK-Seutu,41-45 v,mies,20.0,Työntekijä / palkollinen,1.0,"Ohjelmistokehitys konsultointityönä, backend",50/50,5500,72000,True,,,6000.0
2021-02-19 11:06:02.425,Tampere,36-40 v,mies,5.0,Työntekijä / palkollinen,1.0,Team lead frontend,Etä,4250,56000,False,,,4666.666666666667
2021-02-19 11:06:55.573,PK-Seutu,26-30 v,,8.0,Freelancer,1.0,Full-stack,Toimisto,,155000,True,,,12916.666666666666
2021-02-19 11:07:09.240,Tampere,31-35 v,mies,,Työntekijä / palkollinen,1.0,Arkkitehti / lead dev / konsultti,50/50,5700,71250.0,True,Vincit,,5937.5
2021-02-19 11:08:52.604,PK-Seutu,26-30 v,,4.0,Työntekijä / palkollinen,1.0,full-stack,50/50,4200,55000,True,,,4583.333333333333
2021-02-19 11:11:15.850,Tampere,31-35 v,,10.0,Työntekijä / palkollinen,1.0,Arkkitehti,Etä,4650,58125,True,,,4843.75
2021-02-19 11:11:46.310,Turku,36-40 v,nainen,1.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,Etä,2700,33750,True,,,2812.5
2021-02-19 11:12:19.346,PK-Seutu,31-35 v,mies,9.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,Toimisto,4700,58750.0,True,,,4895.833333333333
2021-02-19 11:12:29.465,Tampere,46-50 v,mies,24.0,Työntekijä / palkollinen,1.0,ohjelmistokehittäjä full-stack,Etä,4650,58125,True,,,4843.75
2021-02-19 11:13:49.845,Turku,41-45 v,,20.0,Työntekijä / palkollinen,1.0,Arkkitehti,50/50,5500,71000,True,,,5916.666666666667
2021-02-19 11:15:29.576,Tampere,41-45 v,muu,17.0,Freelancer,,Fullstack,Toimisto,,135000,True,,,11250.0
2021-02-19 11:15:34.210,Tampere,26-30 v,nainen,6.0,Työntekijä / palkollinen,1.0,Frontend,Etä,3850,48100,True,,,4008.3333333333335
2021-02-19 11:15:45.246,Tampere,21-25 v,mies,4.0,Työntekijä / palkollinen,1.0,Full-stack kehittäjä,Toimisto,3900,52000,True,,,4333.333333333333
2021-02-19 11:16:13.369,Oulu,36-40 v,mies,16.0,Työntekijä / palkollinen,1.0,full-stack,50/50,5850,99000.0,True,,,8250.0
2021-02-19 11:17:21.245,Kuopio,31-35 v,mies,10.0,Yrittäjä,1.0,"toimitusjohtaja, projektipäällikkö, full-stack",50/50,5000,62500.0,True,,,5208.333333333333
2021-02-19 11:19:31.790,PK-Seutu,51-55 v,mies,30.0,Työntekijä / palkollinen,1.0,DevOps konsultti,Etä,5800,73000,True,,,6083.333333333333
2021-02-19 11:19:51.527,Jyväskylä,36-40 v,mies,2.0,Työntekijä / palkollinen,1.0,Full-stack developer / project lead,Etä,3400,40800,False,,,3400.0
2021-02-19 11:21:22.481,PK-Seutu,31-35 v,mies,3.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,50/50,4300,56000,True,,,4666.666666666667
2021-02-19 11:22:05.118,Jyväskylä,26-30 v,mies,4.0,Työntekijä / palkollinen,1.0,Developer,Etä,3800,47500,True,,,3958.3333333333335
2021-02-19 11:22:11.798,PK-Seutu,31-35 v,mies,12.0,Yrittäjä,1.0,"Ohjelmistokehittäjä (full-stack), arkkitehti",Toimisto,3700,60000,False,,,5000.0
2021-02-19 11:22:16.973,San Francisco,,mies,5.0,Yrittäjä,,Full-Stack Software Engineer,Etä,,111000,True,,Vaikea vastata henkilönä joka tekee yrityksen kautta yhdelle ulkomaalaiselle yritykselle töitä (jolla ei ole entiteettiä suomessa). Vastasin nyt ikään kuin olisin yrittäjä vaikka käytännössä tämä on sama kuin olisin palkkaduunissa.,9250.0
2021-02-19 11:23:09.888,PK-Seutu,36-40 v,mies,13.0,Työntekijä / palkollinen,1.0,Ohjelmistokehitysjohtaja,50/50,6000,75000,True,,Pakettiin kuuluu reilu määrä optioita ja palkka nousee (ja laskee) firman liikevaihdon myötä.,6250.0
2021-02-19 11:24:28.271,PK-Seutu,31-35 v,mies,4.0,Työntekijä / palkollinen,1.0,DevSecOps,Etä,4800,60000.0,True,Teleoperaattori,,5000.0
2021-02-19 11:26:29.705,Tampere,41-45 v,mies,20.0,Työntekijä / palkollinen,1.0,Vastuullinen arkkitehti,Etä,6350,89000,True,,,7416.666666666667
2021-02-19 11:28:49.475,PK-Seutu,36-40 v,nainen,8.0,,1.0,Designer,Etä,4500,57000.0,False,,,4750.0
2021-02-19 11:32:35.933,PK-Seutu,31-35 v,nainen,2.0,Työntekijä / palkollinen,1.0,"Ohjelmistokehittäjä (full stack, konsultti)",Toimisto,3744,46800,True,Fraktio,,3900.0
2021-02-19 11:33:51.624,PK-Seutu,36-40 v,mies,5.0,Työntekijä / palkollinen,1.0,"Backend, pilvi-infra",Toimisto,3220,40250,False,Siili,,3354.1666666666665
2021-02-19 11:35:16.739,PK-Seutu,36-40 v,mies,11.0,Työntekijä / palkollinen,1.0,Toimitusjohtaja,50/50,7000,87500,True,,,7291.666666666667
2021-02-19 11:35:42.366,PK-Seutu,26-30 v,mies,4.0,Työntekijä / palkollinen,1.0,Full-stack ohjelmistokehittäjä,Toimisto,4500,56250,True,,,4687.5
2021-02-19 11:37:37.721,Länsi-Suomi,36-40 v,mies,8.0,Työntekijä / palkollinen,0.8,full-stack ohjelmistokehittäjä,Etä,2400,30000,False,,,2500.0
2021-02-19 11:38:57.062,PK-Seutu,21-25 v,,1.0,Työntekijä / palkollinen,1.0,frontend,Etä,3350,41875.0,True,,,3489.5833333333335
2021-02-19 11:39:37.765,Oulu,41-45 v,nainen,16.0,Työntekijä / palkollinen,1.0,QA,Toimisto,4155,59000,True,,,4916.666666666667
2021-02-19 11:40:23.314,Tampere,46-50 v,mies,25.0,Työntekijä / palkollinen,1.0,full-stack ohjelmistokehittäjä/arkkitehti,Toimisto,5300,68000,True,,,5666.666666666667
2021-02-19 11:40:54.346,Turku,31-35 v,muu,7.0,Työntekijä / palkollinen,1.0,senior backend dev,50/50,4500,56300,True,,,4691.666666666667
2021-02-19 11:42:21.777,PK-Seutu,36-40 v,mies,15.0,Työntekijä / palkollinen,1.0,Machine Learning Engineer,50/50,5500,70625,True,,,5885.416666666667
2021-02-19 11:43:01.810,Tampere,31-35 v,mies,8.0,Työntekijä / palkollinen,1.0,DevOps,50/50,4400,55000,True,,,4583.333333333333
2021-02-19 11:44:32.824,Tampere,36-40 v,mies,15.0,Freelancer,1.0,Full-stack developer + product roles,Etä,,115000,True,,,9583.333333333334
2021-02-19 11:46:19.709,Tampere,26-30 v,mies,5.0,Työntekijä / palkollinen,1.0,full-stack developer,50/50,4200,60000,True,Futurice,,5000.0
2021-02-19 11:46:37.319,Turku,21-25 v,mies,4.0,Työntekijä / palkollinen,1.0,backend,Toimisto,4000,0,True,,,0.0
2021-02-19 11:48:23.277,PK-Seutu,26-30 v,mies,3.0,Työntekijä / palkollinen,1.0,full-stack,Etä,3800,47500,False,,,3958.3333333333335
2021-02-19 11:48:59.211,PK-Seutu,31-35 v,mies,9.0,Työntekijä / palkollinen,1.0,Software Developer,Etä,4700,61000,False,,,5083.333333333333
2021-02-19 12:02:00.386,Jyväskylä,31-35 v,mies,9.0,Työntekijä / palkollinen,1.0,Team Leader,50/50,5300,76000,True,,,6333.333333333333
2021-02-19 12:07:20.168,PK-Seutu,26-30 v,mies,7.0,Työntekijä / palkollinen,1.0,"DevOps, Cloud Architect",Etä,4500,58500,False,,,4875.0
2021-02-19 12:09:16.098,"New York, etänä",21-25 v,mies,1.0,Yrittäjä,1.0,Full-stack softwar e engineer,Etä,,105000,True,Pieni startup,,8750.0
2021-02-19 12:12:31.166,Tampere,41-45 v,,18.0,Työntekijä / palkollinen,1.0,arkkitehti / tech advisor,Toimisto,4700,65000,False,,,5416.666666666667
2021-02-19 12:13:35.742,PK-Seutu,41-45 v,nainen,6.0,Työntekijä / palkollinen,1.0,backend,Etä,4250,53000,False,,it-ala 10+v koodaus 6v,4416.666666666667
2021-02-19 12:15:19.036,PK-Seutu,51-55 v,mies,20.0,Työntekijä / palkollinen,1.0,Konsultti,50/50,5300,66250,True,Nixu,,5520.833333333333
2021-02-19 12:17:31.321,Oulu,41-45 v,mies,25.0,Työntekijä / palkollinen,1.0,full-stack,Toimisto,4300,51600,False,,,4300.0
2021-02-19 12:18:30.502,Turku,26-30 v,mies,1.0,Työntekijä / palkollinen,1.0,full-stack,Etä,3700,46250,True,If Vakuutus,,3854.1666666666665
2021-02-19 12:18:40.183,Tampere,26-30 v,mies,6.0,Yrittäjä,,"CTO, esimies, yrittäjä, full-stack kehittäjä ja arkkitehti",Toimisto,,120000,True,Rare Agency Oy,,10000.0
2021-02-19 12:18:44.975,PK-Seutu,51-55 v,mies,25.0,Työntekijä / palkollinen,1.0,Full-stack ohjelmistokehittäjä,50/50,6800,85000,True,,,7083.333333333333
2021-02-19 12:20:02.220,PK-Seutu,36-40 v,mies,11.0,Freelancer,1.0,full-stack developer,Etä,,130000,True,,,10833.333333333334
2021-02-19 12:23:48.203,Tampere,31-35 v,mies,13.0,Työntekijä / palkollinen,1.0,Data-arkkitehti,Etä,7500,100000,True,,,8333.333333333334
2021-02-19 12:24:08.640,Tampere,36-40 v,mies,10.0,Työntekijä / palkollinen,1.0,Frontend,Etä,4700,58750.0,True,,,4895.833333333333
2021-02-19 12:24:43.448,PK-Seutu,36-40 v,mies,15.0,Työntekijä / palkollinen,1.0,"full stack developer, architect, lead",Toimisto,4500,66000,True,,,5500.0
2021-02-19 12:24:52.381,Tampere,26-30 v,mies,5.0,Työntekijä / palkollinen,0.8,Ohjelmistokehittäjä (mobiili),Toimisto,3750,57000,True,,,4750.0
2021-02-19 12:31:56.901,Tampere,36-40 v,mies,15.0,Työntekijä / palkollinen,1.0,Asiantuntija,Toimisto,5000,60000,True,,,5000.0
2021-02-19 12:39:49.243,Oulu,31-35 v,nainen,10.0,Yrittäjä,1.0,ohjelmistoarkkitehti,Etä,3300,40956,False,,"Vaikka merkitsin, että palkkani ei ole mielestäni kilpailukykyinen, se ei tarkoita ettenkö olisi siihen tyytyväinen. Tilanne yrittäjillä ei yleensä vastaa samaa kuin palkansaajilla, joten palkka ei ole yrittäjille monestikaan niin mustavalkoinen asia vaan kysymys on isommasta kuviosta.",3413.0
2021-02-19 12:40:21.663,Tampere,31-35 v,mies,13.0,Työntekijä / palkollinen,1.0,devops-konsultti,Toimisto,5300,66250,True,,,5520.833333333333
2021-02-19 12:43:39.871,Turku,,mies,0.0,Työntekijä / palkollinen,1.0,full-stack,,3500,43750.0,,,,3645.8333333333335
2021-02-19 12:53:17.008,PK-Seutu,26-30 v,mies,3.0,Työntekijä / palkollinen,1.0,Konsultti,Etä,3500,46000,True,,,3833.3333333333335
2021-02-19 12:57:05.434,Tampere,26-30 v,mies,5.0,Työntekijä / palkollinen,1.0,Full-stack,50/50,4800,60000,True,,,5000.0
2021-02-19 13:15:05.194,Turku,31-35 v,mies,8.0,Työntekijä / palkollinen,1.0,Senior Software Engineer (Backend),Etä,5700,74100,True,,"Ennen koronaa oli osittainen etätyö, koronan jälkeen 100%",6175.0
2021-02-19 13:15:21.103,EU,31-35 v,mies,3.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,Toimisto,3200,40000,False,,,3333.3333333333335
2021-02-19 13:40:39.592,Jyväskylä,31-35 v,mies,6.0,Työntekijä / palkollinen,1.0,WordPress / Frontend-koodari,Etä,3000,37500.0,True,,,3125.0
2021-02-19 13:58:13.064,Jyväskylä,21-25 v,mies,21.0,Työntekijä / palkollinen,1.0,Arkkitehti,50/50,5500,75000,True,,,6250.0
2021-02-19 14:00:53.124,PK-Seutu,31-35 v,mies,7.0,Työntekijä / palkollinen,1.0,"Ohjelmistokehittäjä, backend",50/50,5470,94000,True,,,7833.333333333333
2021-02-19 14:07:49.545,PK-Seutu,31-35 v,,3.0,Työntekijä / palkollinen,1.0,Full stack developer,Etä,5300,66250,True,,,5520.833333333333
2021-02-19 14:10:25.271,Kuopio,31-35 v,mies,9.0,Työntekijä / palkollinen,0.8,CTO,Etä,5200,65000,True,,,5416.666666666667
2021-02-19 14:11:59.879,PK-Seutu,36-40 v,mies,14.0,Työntekijä / palkollinen,1.0,Projektipäällikkö,50/50,6400,102000,True,,,8500.0
2021-02-19 14:28:37.497,PK-Seutu,36-40 v,mies,15.0,Työntekijä / palkollinen,1.0,Frontend & UX,Toimisto,5000,Optiot,False,,,
2021-02-19 14:40:40.369,Tampere,26-30 v,mies,7.0,Työntekijä / palkollinen,1.0,ohjelmistokehittäjä,Etä,3900,55000,True,,,4583.333333333333
2021-02-19 14:42:01.266,Turku,21-25 v,mies,3.0,Työntekijä / palkollinen,1.0,Full stack,Toimisto,3200,40000,False,,,3333.3333333333335
2021-02-19 14:42:49.131,Turku,26-30 v,mies,2.0,Työntekijä / palkollinen,1.0,Full-stack ohjelmistokehittäjä (junior),Etä,2600,32500,False,ATR Soft,,2708.3333333333335
2021-02-19 14:44:18.231,PK-Seutu,31-35 v,,5.0,Työntekijä / palkollinen,1.0,full-stack,Etä,2900,36000,False,,,3000.0
2021-02-19 14:48:10.772,Viimsi,36-40 v,mies,20.0,Yrittäjä,,sysadmin,Etä,,110000,True,,,9166.666666666666
2021-02-19 14:54:21.221,Tampere,36-40 v,,12.0,Työntekijä / palkollinen,1.0,Ohjelmistosuunnittelija,Toimisto,3800,50000,False,,,4166.666666666667
2021-02-19 15:01:20.423,Turku,31-35 v,mies,9.0,Työntekijä / palkollinen,1.0,Full-stack ohjelmistokehittäjä,Toimisto,3900,52000,False,,,4333.333333333333
2021-02-19 15:06:06.295,PK-Seutu,36-40 v,nainen,14.0,Työntekijä / palkollinen,1.0,Senior consultant,Etä,8500,100000,True,Sulava,,8333.333333333334
2021-02-19 15:13:51.743,Pori,36-40 v,mies,8.0,Työntekijä / palkollinen,1.0,Tech Lead,Etä,5080,65000,False,Iso konsulttitalo,"Sijainti Pori, mutta etätöitä 100%. Varsinainen positio Tampere - Helsinki. Edut aika huonot, perusjutut. Työ itsessään aika masentavaa. Seuraavaksi varmaan freelance/yrittäjyys.",5416.666666666667
2021-02-19 15:24:01.085,Tampere,36-40 v,mies,14.0,Työntekijä / palkollinen,1.0,Ohjelmistotestaaja,Etä,4100,55000,True,,,4583.333333333333
2021-02-19 15:34:53.741,Tampere,26-30 v,muu,7.0,Työntekijä / palkollinen,1.0,Full-stack developer,50/50,5550,69400,True,,,5783.333333333333
2021-02-19 15:40:16.336,PK-Seutu,26-30 v,mies,5.0,Työntekijä / palkollinen,0.8,Full-stack/mobiili/design,Etä,7000,90000,True,Mavericks ,,7500.0
2021-02-19 16:04:50.348,Tampere,36-40 v,mies,16.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,Toimisto,4800,65000,True,,Bonukset riippuu firman tuloksesta. Palkka olisi varmastikin enemmän muualla mutta uskoakseni linjassa kollegoideni kanssa.,5416.666666666667
2021-02-19 16:17:29.891,PK-Seutu,36-40 v,nainen,8.0,Työntekijä / palkollinen,,Product Owner,50/50,4500,56200,True,,,4683.333333333333
2021-02-19 16:26:32.700,PK-Seutu,36-40 v,mies,16.0,Työntekijä / palkollinen,1.0,Mobile SW,Etä,8000,95000,True,Mavericks,,7916.666666666667
2021-02-19 16:33:27.762,PK-Seutu,31-35 v,mies,11.0,Työntekijä / palkollinen,1.0,Full stack,50/50,7000,87500.0,True,Mavericks,,7291.666666666667
2021-02-19 16:34:07.545,PK-Seutu,31-35 v,mies,12.0,Työntekijä / palkollinen,1.0,full-stack,Etä,8000,95000,True,Mavericks,,7916.666666666667
2021-02-19 16:36:55.938,Tampere,41-45 v,mies,22.0,Työntekijä / palkollinen,0.8,ohjelmistokehittäjä (backend) / arkkitehti,Etä,4700,58750,False,,,4895.833333333333
2021-02-19 16:38:41.403,PK-Seutu,36-40 v,mies,2.0,Työntekijä / palkollinen,1.0,WordPress-kehittäjä,50/50,3000,37500,False,,,3125.0
2021-02-19 16:39:14.831,Tampere,31-35 v,mies,5.0,Työntekijä / palkollinen,1.0,Data scientist,Etä,4300,53750,,Wapice,,4479.166666666667
2021-02-19 16:48:04.696,PK-Seutu,41-45 v,mies,15.0,Työntekijä / palkollinen,1.0,ohjelmistokehittäjä,50/50,7500+,100000,True,,,8333.333333333334
2021-02-19 16:54:30.691,Turku,36-40 v,mies,13.0,Työntekijä / palkollinen,1.0,Lead Software Engineer ,Toimisto,5500,75000,True,,,6250.0
2021-02-19 17:13:18.923,PK-Seutu,36-40 v,mies,15.0,Työntekijä / palkollinen,1.0,full-stack,Etä,6000,76000,True,,,6333.333333333333
2021-02-19 17:51:37.178,PK-Seutu,21-25 v,nainen,4.0,Työntekijä / palkollinen,1.0,Frontend ohjelmistokehittäjä,Etä,4000,55000,True,,,4583.333333333333
2021-02-19 18:20:45.185,Oulu,31-35 v,nainen,6.0,Työntekijä / palkollinen,1.0,Tekninen asiantuntija/suunnittelija,Etä,3250,42000,False,,,3500.0
2021-02-19 18:34:24.007,Turku,26-30 v,mies,12.0,Työntekijä / palkollinen,1.0,full-stack,Etä,3000,37500,False,If,,3125.0
2021-02-19 18:59:37.686,Tampere,31-35 v,mies,5.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,Toimisto,4200,52500,True,,,4375.0
2021-02-19 19:14:22.076,Vaasa,41-45 v,mies,20.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,Etä,4250,55000,False,,,4583.333333333333
2021-02-19 19:44:54.685,Turku,21-25 v,mies,2.0,Työntekijä / palkollinen,,,Toimisto,3300,41250.0,,,,3437.5
2021-02-19 20:57:35.477,Tampere,31-35 v,mies,6.0,Työntekijä / palkollinen,1.0,Lead developer,Etä,4500,56250.0,True,,,4687.5
2021-02-19 20:57:45.660,Tampere,31-35 v,mies,6.0,Työntekijä / palkollinen,1.0,,50/50,4250,53000,True,,,4416.666666666667
2021-02-19 21:48:23.377,Tampere,21-25 v,mies,2.0,Työntekijä / palkollinen,0.8,Ful-stack kehittäjä front-end painolla,Toimisto,3300,41250,False,Bitwise Oy,,3437.5
2021-02-20 06:35:52.978,PK-Seutu,31-35 v,mies,7.0,Työntekijä / palkollinen,1.0,Full-Stack,Etä,6750,85000,True,,,7083.333333333333
2021-02-20 08:22:41.983,PK-Seutu,26-30 v,mies,5.0,Työntekijä / palkollinen,1.0,Konsultti / Full stack / Tech lead,Etä,9300,115000,True,Mavericks Software Oy,,9583.333333333334
2021-02-20 09:27:21.653,PK-Seutu,41-45 v,nainen,16.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä (full-stack),Etä,4070,50875,True,,,4239.583333333333
2021-02-20 10:50:47.369,Tampere,26-30 v,nainen,4.0,Työntekijä / palkollinen,0.8,Fullstack developer,Etä,3200,41000,False,Futurice,,3416.6666666666665
2021-02-20 13:02:12.173,Jyväskylä,36-40 v,mies,16.0,Työntekijä / palkollinen,1.0,full-stack ohjelmistokehittäjä,50/50,4850,60500,True,,,5041.666666666667
2021-02-20 14:10:22.775,PK-Seutu,26-30 v,mies,13.0,Työntekijä / palkollinen,1.0,full-stack,Etä,7500,93750.0,True,Mavericks,,7812.5
2021-02-20 16:52:30.035,Turku,51-55 v,mies,25.0,Työntekijä / palkollinen,1.0,Ohjelmistonkehittäjä,Toimisto,3980,49750.0,False,,,4145.833333333333
2021-02-20 18:12:09.200,Tallinna,41-45 v,mies,24.0,Yrittäjä,1.0,CTO/Founder/Kooderi,Toimisto,12000,300000,True,,,25000.0
2021-02-20 19:26:05.465,PK-Seutu,31-35 v,mies,8.0,Freelancer,,Full-stack,50/50,,130000,True,,,10833.333333333334
2021-02-20 21:05:22.856,PK-Seutu,26-30 v,mies,13.0,Freelancer,,ohjelmistokehittäjä,50/50,,165000,True,,,13750.0
2021-02-20 21:17:59.318,PK-Seutu,31-35 v,mies,10.0,Työntekijä / palkollinen,1.0,Software Architect,50/50,8000,100000,True,Compile Oy,,8333.333333333334
2021-02-20 22:54:48.513,PK-Seutu,36-40 v,nainen,7.0,Työntekijä / palkollinen,1.0,Project manager,50/50,3800,47500.0,False,,,3958.3333333333335
2021-02-21 11:49:58.888,Tampere,31-35 v,mies,5.0,Työntekijä / palkollinen,1.0,full-stack,Etä,5100,64000,True,,,5333.333333333333
2021-02-21 13:18:18.719,Tampere,41-45 v,mies,10.0,Työntekijä / palkollinen,1.0,Cloud Architect,Etä,5000,62500,False,Konsulttitalo,,5208.333333333333
2021-02-21 17:09:05.499,PK-Seutu,31-35 v,mies,10.0,Työntekijä / palkollinen,1.0,"data engineering, team lead",Etä,5300,71500,False,,,5958.333333333333
2021-02-21 18:34:07.903,PK-Seutu,21-25 v,mies,1.0,Työntekijä / palkollinen,1.0,Frontend,Toimisto,2600,31200,False,,,2600.0
2021-02-21 23:03:57.647,PK-Seutu,36-40 v,mies,22.0,Yrittäjä,1.0,Full-stack,Toimisto,5000,85000,True,,,7083.333333333333
2021-02-22 07:33:10.449,Hämeenlinna,31-35 v,,5.0,Työntekijä / palkollinen,0.8,Ohjelmistokehittäjä,Etä,2400,25000,False,,,2083.3333333333335
2021-02-22 07:47:19.579,PK-Seutu,36-40 v,mies,12.0,Työntekijä / palkollinen,1.0,Sovelluskehittäjä,Toimisto,6000,75000,False,,"Pieni firma ja paljon hattuja päässä. Palkka on hyvä, mutta ei korvaa stressiä ja painetta.",6250.0
2021-02-22 09:49:11.345,Lontoo,36-40 v,mies,17.0,Työntekijä / palkollinen,1.0,CTO,Etä,8500,200000,True,,,16666.666666666668
2021-02-22 10:02:50.113,PK-Seutu,31-35 v,mies,3.0,Työntekijä / palkollinen,1.0,Ohjelmistokehittäjä,Etä,3200,40000,False,Siili Solutions Oyj,,3333.3333333333335
2021-02-22 10:36:42.074,PK-Seutu,31-35 v,mies,20.0,Yrittäjä,1.0,CTO,Toimisto,4000,50000.0,False,,hyvä kysely,4166.666666666667
